,user_id,date_served,marketing_channel,variant,converted,language_displayed,language_preferred,age_group,date_subscribed,date_canceled,subscribing_channel,is_retained
8330,a100005544,1/4/2018,House Ads,personalization,FALSE,English,English,45-55 years,,,,TRUE
8331,a100005545,1/4/2018,House Ads,personalization,FALSE,English,English,55+ years,,,,TRUE
8332,a100005546,1/4/2018,Push,personalization,FALSE,English,English,0-18 years,,,,TRUE
8333,a100005547,1/4/2018,Facebook,personalization,FALSE,English,English,19-24 years,,,,TRUE
8334,a100005548,1/4/2018,Instagram,personalization,FALSE,English,English,24-30 years,,,,TRUE
8335,a100005549,1/4/2018,Instagram,personalization,FALSE,English,English,30-36 years,,,,TRUE
8336,a100005550,1/5/2018,Facebook,personalization,FALSE,English,English,36-45 years,,,,TRUE
8337,a100005551,1/5/2018,House Ads,personalization,FALSE,English,English,45-55 years,,,,TRUE
8338,a100005552,1/5/2018,House Ads,personalization,FALSE,English,English,55+ years,,,,TRUE
8339,a100005553,1/5/2018,House Ads,personalization,FALSE,English,English,0-18 years,,,,TRUE
8340,a100005554,1/5/2018,Push,personalization,FALSE,English,English,19-24 years,,,,TRUE
8341,a100005555,1/5/2018,Facebook,personalization,FALSE,English,English,24-30 years,,,,TRUE
8342,a100005556,1/5/2018,Instagram,personalization,FALSE,English,English,30-36 years,,,,TRUE
8343,a100005557,1/6/2018,Instagram,personalization,FALSE,English,English,36-45 years,,,,TRUE
8344,a100005558,1/6/2018,Facebook,personalization,FALSE,English,English,45-55 years,,,,TRUE
8345,a100005559,1/6/2018,House Ads,personalization,FALSE,English,English,55+ years,,,,TRUE
8346,a100005560,1/6/2018,House Ads,personalization,FALSE,English,English,0-18 years,,,,TRUE
8347,a100005561,1/6/2018,House Ads,personalization,FALSE,English,English,19-24 years,,,,TRUE
8348,a100005562,1/6/2018,Push,personalization,FALSE,English,English,24-30 years,,,,TRUE
8349,a100005563,1/6/2018,Facebook,personalization,FALSE,English,English,30-36 years,,,,TRUE
8350,a100005564,1/7/2018,Instagram,personalization,FALSE,English,English,36-45 years,,,,TRUE
8351,a100005565,1/7/2018,Instagram,personalization,FALSE,English,English,45-55 years,,,,TRUE
8352,a100005566,1/7/2018,Facebook,personalization,FALSE,English,English,55+ years,,,,TRUE
8353,a100005567,1/7/2018,House Ads,personalization,FALSE,English,English,0-18 years,,,,TRUE
8354,a100005568,1/7/2018,House Ads,personalization,FALSE,English,English,19-24 years,,,,TRUE
8355,a100005569,1/7/2018,House Ads,personalization,FALSE,English,English,24-30 years,,,,TRUE
8356,a100005570,1/8/2018,Push,personalization,FALSE,English,English,30-36 years,,,,TRUE
8357,a100005571,1/8/2018,Facebook,personalization,FALSE,English,English,36-45 years,,,,TRUE
8358,a100005572,1/8/2018,Instagram,personalization,FALSE,English,English,45-55 years,,,,TRUE
8359,a100005573,1/8/2018,Instagram,personalization,FALSE,English,English,55+ years,,,,TRUE
8360,a100005574,1/8/2018,Facebook,personalization,FALSE,English,English,0-18 years,,,,TRUE
8361,a100005575,1/8/2018,House Ads,personalization,FALSE,English,English,19-24 years,,,,TRUE
8362,a100005576,1/8/2018,House Ads,personalization,FALSE,English,English,24-30 years,,,,TRUE
8363,a100005577,1/9/2018,House Ads,personalization,FALSE,English,English,30-36 years,,,,TRUE
8364,a100005578,1/9/2018,Push,personalization,FALSE,English,English,36-45 years,,,,TRUE
8365,a100005579,1/9/2018,Facebook,personalization,FALSE,English,English,45-55 years,,,,TRUE
8366,a100005580,1/9/2018,Instagram,personalization,FALSE,English,English,55+ years,,,,TRUE
8367,a100005581,1/9/2018,Instagram,personalization,FALSE,English,English,0-18 years,,,,TRUE
8368,a100005582,1/9/2018,Facebook,personalization,FALSE,English,English,19-24 years,,,,TRUE
8369,a100005583,1/9/2018,House Ads,personalization,FALSE,English,English,24-30 years,,,,TRUE
8370,a100005584,1/10/2018,House Ads,personalization,FALSE,English,English,30-36 years,,,,TRUE
8371,a100005585,1/10/2018,House Ads,personalization,FALSE,English,English,36-45 years,,,,TRUE
8372,a100005586,1/10/2018,Push,personalization,FALSE,English,English,45-55 years,,,,TRUE
8373,a100005587,1/10/2018,Facebook,personalization,FALSE,English,English,55+ years,,,,TRUE
8374,a100005588,1/10/2018,Instagram,personalization,FALSE,English,English,0-18 years,,,,TRUE
8375,a100005589,1/10/2018,Instagram,personalization,FALSE,English,English,19-24 years,,,,TRUE
8376,a100005590,1/10/2018,Facebook,personalization,FALSE,English,English,24-30 years,,,,TRUE
8377,a100005591,1/11/2018,House Ads,personalization,FALSE,English,English,30-36 years,,,,TRUE
8378,a100005592,1/11/2018,House Ads,personalization,FALSE,English,English,36-45 years,,,,TRUE
8379,a100005593,1/11/2018,House Ads,personalization,FALSE,English,English,45-55 years,,,,TRUE
8380,a100005594,1/11/2018,Push,personalization,FALSE,English,English,55+ years,,,,TRUE
8381,a100005595,1/11/2018,Facebook,personalization,FALSE,English,English,0-18 years,,,,TRUE
8382,a100005596,1/11/2018,Instagram,personalization,FALSE,English,English,19-24 years,,,,TRUE
8383,a100005597,1/11/2018,Instagram,personalization,FALSE,English,English,24-30 years,,,,TRUE
8384,a100005598,1/12/2018,Facebook,personalization,FALSE,English,English,30-36 years,,,,TRUE
8385,a100005599,1/12/2018,House Ads,personalization,FALSE,English,English,36-45 years,,,,TRUE
8386,a100005600,1/12/2018,House Ads,personalization,FALSE,English,English,45-55 years,,,,TRUE
8387,a100005601,1/12/2018,House Ads,personalization,FALSE,English,English,55+ years,,,,TRUE
8388,a100005602,1/12/2018,Push,personalization,FALSE,English,English,0-18 years,,,,TRUE
8389,a100005603,1/12/2018,Facebook,personalization,FALSE,English,English,19-24 years,,,,TRUE
8390,a100005604,1/12/2018,Instagram,personalization,FALSE,English,English,24-30 years,,,,TRUE
8391,a100005605,1/13/2018,Instagram,personalization,FALSE,English,English,30-36 years,,,,TRUE
8392,a100005606,1/13/2018,Facebook,personalization,FALSE,English,English,36-45 years,,,,TRUE
8393,a100005607,1/13/2018,House Ads,personalization,FALSE,English,English,45-55 years,,,,TRUE
8394,a100005608,1/13/2018,House Ads,personalization,FALSE,English,English,55+ years,,,,TRUE
8395,a100005609,1/13/2018,House Ads,personalization,FALSE,English,English,0-18 years,,,,TRUE
8396,a100005610,1/13/2018,Push,personalization,FALSE,English,English,19-24 years,,,,TRUE
8397,a100005611,1/13/2018,Facebook,personalization,FALSE,English,English,24-30 years,,,,TRUE
8398,a100005612,1/14/2018,Instagram,personalization,FALSE,English,English,30-36 years,,,,TRUE
8399,a100005613,1/14/2018,Instagram,personalization,FALSE,English,English,36-45 years,,,,TRUE
8400,a100005614,1/14/2018,Facebook,personalization,FALSE,English,English,45-55 years,,,,TRUE
8401,a100005615,1/14/2018,House Ads,personalization,FALSE,English,English,55+ years,,,,TRUE
8402,a100005616,1/14/2018,House Ads,personalization,FALSE,English,English,0-18 years,,,,TRUE
8403,a100005617,1/14/2018,House Ads,personalization,FALSE,English,English,19-24 years,,,,TRUE
8404,a100005618,1/14/2018,Push,personalization,FALSE,English,English,24-30 years,,,,TRUE
8405,a100005619,1/15/2018,Facebook,personalization,FALSE,English,English,30-36 years,,,,TRUE
8406,a100005620,1/15/2018,Instagram,personalization,FALSE,English,English,36-45 years,,,,TRUE
8407,a100005621,1/15/2018,Instagram,personalization,FALSE,English,English,45-55 years,,,,TRUE
8408,a100005622,1/15/2018,Facebook,personalization,FALSE,English,English,55+ years,,,,TRUE
8409,a100005623,1/15/2018,House Ads,personalization,FALSE,English,English,0-18 years,,,,TRUE
8410,a100005624,1/15/2018,House Ads,personalization,FALSE,English,English,19-24 years,,,,TRUE
8411,a100005625,1/15/2018,House Ads,personalization,FALSE,English,English,24-30 years,,,,TRUE
8412,a100005626,1/16/2018,Push,personalization,FALSE,English,English,30-36 years,,,,TRUE
8413,a100005627,1/16/2018,Facebook,personalization,FALSE,English,English,36-45 years,,,,TRUE
8414,a100005628,1/16/2018,Instagram,personalization,FALSE,English,English,45-55 years,,,,TRUE
8415,a100005629,1/16/2018,Instagram,personalization,FALSE,English,English,55+ years,,,,TRUE
8416,a100005630,1/16/2018,Facebook,personalization,FALSE,English,English,0-18 years,,,,TRUE
8417,a100005631,1/16/2018,House Ads,personalization,FALSE,English,English,19-24 years,,,,TRUE
8418,a100005632,1/16/2018,House Ads,personalization,FALSE,English,English,24-30 years,,,,TRUE
8419,a100005633,1/17/2018,House Ads,personalization,FALSE,English,English,30-36 years,,,,TRUE
8420,a100005634,1/17/2018,Push,personalization,FALSE,English,English,36-45 years,,,,TRUE
8421,a100005635,1/17/2018,Facebook,personalization,FALSE,English,English,45-55 years,,,,TRUE
8422,a100005636,1/17/2018,Instagram,personalization,FALSE,English,English,55+ years,,,,TRUE
8423,a100005637,1/17/2018,Instagram,personalization,FALSE,English,English,0-18 years,,,,TRUE
8424,a100005638,1/17/2018,Facebook,personalization,FALSE,English,English,19-24 years,,,,TRUE
8425,a100005639,1/17/2018,House Ads,personalization,FALSE,English,English,24-30 years,,,,TRUE
8426,a100005640,1/18/2018,House Ads,personalization,FALSE,English,English,30-36 years,,,,TRUE
8427,a100005641,1/18/2018,House Ads,personalization,FALSE,English,English,36-45 years,,,,TRUE
8428,a100005642,1/18/2018,Push,personalization,FALSE,English,English,45-55 years,,,,TRUE
8429,a100005643,1/18/2018,Facebook,personalization,FALSE,English,English,55+ years,,,,TRUE
8430,a100005644,1/18/2018,Instagram,personalization,FALSE,English,English,0-18 years,,,,TRUE
8431,a100005645,1/18/2018,Instagram,personalization,FALSE,English,English,19-24 years,,,,TRUE
8432,a100005646,1/18/2018,Facebook,personalization,FALSE,English,English,24-30 years,,,,TRUE
8433,a100005647,1/19/2018,House Ads,personalization,FALSE,English,English,30-36 years,,,,TRUE
8434,a100005648,1/19/2018,House Ads,personalization,FALSE,English,English,36-45 years,,,,TRUE
8435,a100005649,1/19/2018,House Ads,personalization,FALSE,English,English,45-55 years,,,,TRUE
8436,a100005650,1/19/2018,Push,personalization,FALSE,English,English,55+ years,,,,TRUE
8437,a100005651,1/19/2018,Facebook,personalization,FALSE,English,English,0-18 years,,,,TRUE
8438,a100005652,1/19/2018,Instagram,personalization,FALSE,English,English,19-24 years,,,,TRUE
8439,a100005653,1/19/2018,Instagram,personalization,FALSE,English,English,24-30 years,,,,TRUE
8440,a100005654,1/20/2018,Facebook,personalization,FALSE,English,English,30-36 years,,,,TRUE
8441,a100005655,1/20/2018,House Ads,personalization,FALSE,English,English,36-45 years,,,,TRUE
8442,a100005656,1/20/2018,House Ads,personalization,FALSE,English,English,45-55 years,,,,TRUE
8443,a100005657,1/20/2018,House Ads,personalization,FALSE,English,English,55+ years,,,,TRUE
8444,a100005658,1/20/2018,Push,personalization,FALSE,English,English,0-18 years,,,,TRUE
8445,a100005659,1/20/2018,Facebook,personalization,FALSE,English,English,19-24 years,,,,TRUE
8446,a100005660,1/20/2018,Instagram,personalization,FALSE,English,English,24-30 years,,,,TRUE
8447,a100005661,1/21/2018,Instagram,personalization,FALSE,English,English,30-36 years,,,,TRUE
8448,a100005661,1/21/2018,Facebook,personalization,FALSE,English,English,30-36 years,,,,TRUE
8449,a100005662,1/21/2018,Facebook,personalization,FALSE,English,English,36-45 years,,,,TRUE
8450,a100005662,1/21/2018,House Ads,personalization,FALSE,English,English,36-45 years,,,,TRUE
8451,a100005663,1/21/2018,House Ads,personalization,FALSE,English,English,45-55 years,,,,TRUE
8452,a100005663,1/21/2018,House Ads,personalization,FALSE,English,English,45-55 years,,,,TRUE
8453,a100005664,1/26/2018,House Ads,personalization,FALSE,English,English,55+ years,,,,TRUE
8454,a100005664,1/26/2018,House Ads,personalization,FALSE,English,English,55+ years,,,,TRUE
8455,a100005665,1/26/2018,House Ads,personalization,FALSE,English,English,0-18 years,,,,TRUE
8456,a100005665,1/26/2018,House Ads,personalization,FALSE,English,English,0-18 years,,,,TRUE
8457,a100005666,1/27/2018,Push,personalization,FALSE,English,English,19-24 years,,,,TRUE
8458,a100005666,1/27/2018,Push,personalization,FALSE,English,English,19-24 years,,,,TRUE
8459,a100005667,1/27/2018,Facebook,personalization,FALSE,English,English,24-30 years,,,,TRUE
8460,a100005667,1/27/2018,House Ads,personalization,FALSE,English,English,24-30 years,,,,TRUE
8461,a100005668,1/27/2018,Instagram,personalization,FALSE,English,English,30-36 years,,,,TRUE
8462,a100005668,1/27/2018,House Ads,personalization,FALSE,English,English,30-36 years,,,,TRUE
8463,a100005669,1/27/2018,Instagram,personalization,FALSE,English,English,36-45 years,,,,TRUE
8464,a100005669,1/27/2018,House Ads,personalization,FALSE,English,English,36-45 years,,,,TRUE
8465,a100005670,1/27/2018,Facebook,personalization,FALSE,English,English,45-55 years,,,,TRUE
8466,a100005670,1/27/2018,Push,personalization,FALSE,English,English,45-55 years,,,,TRUE
8467,a100005671,1/27/2018,House Ads,personalization,FALSE,English,English,55+ years,,,,TRUE
8468,a100005671,1/27/2018,Facebook,personalization,FALSE,English,English,55+ years,,,,TRUE
8469,a100005672,1/27/2018,House Ads,personalization,FALSE,English,English,0-18 years,,,,TRUE
8470,a100005672,1/27/2018,Instagram,personalization,FALSE,English,English,0-18 years,,,,TRUE
8471,a100005673,1/28/2018,House Ads,personalization,FALSE,English,English,19-24 years,,,,TRUE
8472,a100005673,1/28/2018,Instagram,personalization,FALSE,English,English,19-24 years,,,,TRUE
8473,a100005674,1/28/2018,Push,personalization,FALSE,English,English,24-30 years,,,,TRUE
8474,a100005674,1/28/2018,Facebook,personalization,FALSE,English,English,24-30 years,,,,TRUE
8475,a100005675,1/28/2018,Facebook,personalization,FALSE,English,English,30-36 years,,,,TRUE
8476,a100005675,1/28/2018,House Ads,personalization,FALSE,English,English,30-36 years,,,,TRUE
8477,a100005676,1/28/2018,Instagram,personalization,FALSE,English,English,36-45 years,,,,TRUE
8478,a100005676,1/28/2018,House Ads,personalization,FALSE,English,English,36-45 years,,,,TRUE
8479,a100005677,1/28/2018,Instagram,personalization,FALSE,English,English,45-55 years,,,,TRUE
8480,a100005677,1/28/2018,House Ads,personalization,FALSE,English,English,45-55 years,,,,TRUE
8481,a100005678,1/28/2018,Facebook,personalization,FALSE,English,English,55+ years,,,,TRUE
8482,a100005678,1/28/2018,House Ads,personalization,FALSE,English,English,55+ years,,,,TRUE
8483,a100005679,1/28/2018,House Ads,personalization,FALSE,English,English,0-18 years,,,,TRUE
8484,a100005679,1/28/2018,Push,personalization,FALSE,English,English,0-18 years,,,,TRUE
8485,a100005680,1/29/2018,House Ads,personalization,FALSE,English,English,19-24 years,,,,TRUE
8486,a100005680,1/29/2018,House Ads,personalization,FALSE,English,English,19-24 years,,,,TRUE
8487,a100005681,1/29/2018,House Ads,personalization,FALSE,English,English,24-30 years,,,,TRUE
8488,a100005681,1/29/2018,House Ads,personalization,FALSE,English,English,24-30 years,,,,TRUE
8489,a100005682,1/29/2018,Push,personalization,FALSE,English,English,30-36 years,,,,TRUE
8490,a100005682,1/29/2018,House Ads,personalization,FALSE,English,English,30-36 years,,,,TRUE
8491,a100005683,1/29/2018,Facebook,personalization,FALSE,English,English,36-45 years,,,,TRUE
8492,a100005683,1/29/2018,Push,personalization,FALSE,English,English,36-45 years,,,,TRUE
8493,a100005684,1/29/2018,Instagram,personalization,FALSE,English,English,45-55 years,,,,TRUE
8494,a100005684,1/29/2018,Facebook,personalization,FALSE,English,English,45-55 years,,,,TRUE
8495,a100005685,1/29/2018,Instagram,personalization,FALSE,English,English,55+ years,,,,TRUE
8496,a100005685,1/29/2018,Facebook,personalization,FALSE,English,English,55+ years,,,,TRUE
8497,a100005686,1/29/2018,Facebook,personalization,FALSE,English,English,0-18 years,,,,TRUE
8498,a100005686,1/29/2018,House Ads,personalization,FALSE,English,English,0-18 years,,,,TRUE
8499,a100005687,1/30/2018,House Ads,personalization,FALSE,English,English,19-24 years,,,,TRUE
8500,a100005687,1/30/2018,House Ads,personalization,FALSE,English,English,19-24 years,,,,TRUE
8501,a100005688,1/30/2018,House Ads,personalization,FALSE,English,English,24-30 years,,,,TRUE
8502,a100005688,1/30/2018,House Ads,personalization,FALSE,English,English,24-30 years,,,,TRUE
8503,a100005689,1/30/2018,House Ads,personalization,FALSE,English,English,30-36 years,,,,TRUE
8504,a100005689,1/30/2018,House Ads,personalization,FALSE,English,English,30-36 years,,,,TRUE
8505,a100005690,1/30/2018,Push,personalization,FALSE,English,English,36-45 years,,,,TRUE
8506,a100005690,1/30/2018,Push,personalization,FALSE,English,English,36-45 years,,,,TRUE
8507,a100005691,1/30/2018,Facebook,personalization,FALSE,English,English,45-55 years,,,,TRUE
8508,a100005691,1/30/2018,House Ads,personalization,FALSE,English,English,45-55 years,,,,TRUE
8509,a100005692,1/30/2018,Instagram,personalization,FALSE,English,English,55+ years,,,,TRUE
8510,a100005692,1/30/2018,House Ads,personalization,FALSE,English,English,55+ years,,,,TRUE
8511,a100005693,1/30/2018,Instagram,personalization,FALSE,English,English,0-18 years,,,,TRUE
8512,a100005693,1/30/2018,House Ads,personalization,FALSE,English,English,0-18 years,,,,TRUE
8513,a100005694,1/31/2018,Facebook,personalization,FALSE,English,English,19-24 years,,,,TRUE
